## 1
## 현대건설은 예선A조 첫 경기서 GS칼텍스를 3-2(25-23 24-26 22-25 25-20 15-13)로 제압했다 ．
## <현대건설:ORG>은 예선<A조:ORG> 첫 경기서 <GS칼텍스:ORG>를 <3-2:NOH>(<25-23:NOH> <24-26:NOH> <22-25:NOH> <25-20:NOH> <15-13:NOH>)로 제압했다 ．
현대건설	현대건설	NNP	B-ORG
## <LIG손해보험:ORG>(<2명:NOH>)- <하현용:PER>(센터), <김요한:PER>(레프트)
LIG	LIG	SL	B-ORG
손해보험	손해보험	NNG	I-ORG
(	(	SS	O
2	2	SN	B-NOH
명	명	NNB	I-NOH
)	)	SS	O
-	-	SO	O
_	_	_	O
하현용	하현용	NNP	B-PER
(	(	SS	O
센터	센터	NNG	O
)	)	SS	O
,	,	SP	O
_	_	_	O
김요한	김요한	NNP	B-PER
(	(	SS	O
레프트	레프트	NNG	O
)	)	SS	O

## 101
## 임태희 한나라당 정책위원회 의장(사진)이 장영달 전 국회의원의 조기 사퇴로 공석이 된 대한배구협회장직을 맡게 됐다 .
## <임태희:PER> <한나라당 정책위원회:ORG> 의장(사진)이 <장영달:PER> 전 국회의원의 조기 사퇴로 공석이 된 대한배구협회장직을 맡게 됐다 .
임태희	임태희	NNP	B-PER
_	_	_	O
한나라당	한나라당	NNP	B-ORG
_	_	_	I-ORG
정책	정책	NNG	I-ORG
위원회	위원회	NNG	I-ORG
_	_	_	O
의장	의장	NNG	O
(	(	SS	O
사진	사진	NNG	O
)	)	SS	O
이	이	JKS	O
_	_	_	O
장영달	장영달	NNP	B-PER
_	_	_	O
전	전	MM	O
_	_	_	O
국회	국회	NNG	O
의원	의원	NNG	O
의	의	JKG	O
_	_	_	O
조기	조기	NNG	O
_	_	_	O
사퇴	사퇴	NNG	O
로	로	JKB	O
_	_	_	O
공석	공석	NNG	O
이	이	JKC	O
_	_	_	O
된	되+ㄴ	VV+ETM	O
_	_	_	O
대한배구협회	대한배구협회	NNP	O
장	장	XSN	O
직	직	NNG	O
을	을	JKO	O
_	_	_	O
맡	맡	VV	O
게	게	EC	O
_	_	_	O
됐	+었	+EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 102
## 경동고와 서울대 경영학과를 졸업한 임 정책위 의장은 행정고시(24회)를 통해 관계에 입문해 대통령비서실과 재정경제부 등에서 근무했다 .
## <경동고:ORG>와 <서울대 경영학과:ORG>를 졸업한 <임:PER> 정책위 의장은 행정고시(<24회:NOH>)를 통해 관계에 입문해 <대통령비서실:ORG>과 <재정경제부:ORG> 등에서 근무했다 .
경동고	경동고	NNP	B-ORG
와	와	JC	O
_	_	_	O
서울대	서울대	NNP	B-ORG
_	_	_	I-ORG
경영학	경영학	NNG	I-ORG
과	과	NNG	I-ORG
를	를	JKO	O
_	_	_	O
졸업한	졸업하+ㄴ	VV+ETM	O
_	_	_	O
임	임	NNP	B-PER
_	_	_	O
정책	정책	NNG	O
위	위	NNG	O
_	_	_	O
의장	의장	NNG	O
은	은	JX	O
_	_	_	O
행정	행정	NNG	O
고시	고시	NNG	O
(	(	SS	O
24	24	SN	B-NOH
회	회	NNB	I-NOH
)	)	SS	O
를	를	JKO	O
_	_	_	O
통해	통하+여	VV+EC	O
_	_	_	O
관계	관계	NNG	O
에	에	JKB	O
_	_	_	O
입문해	입문하+여	VV+EC	O
_	_	_	O
대통령	대통령	NNG	B-ORG
비서실	비서실	NNG	I-ORG
과	과	JC	O
_	_	_	O
재정경제부	재정경제부	NNG	B-ORG
_	_	_	O
등	등	NNB	O
에서	에서	JKB	O
_	_	_	O
근무	근무하	VV	O
했	였	EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 103
## 배구협회 조용구 총무부장은 19일 "회장추대위원회가 오늘 오전 국회를 방문해 임 의장에게 회장직을 제안했고, 임 의장이 수락 의사를 밝혔다"고 전했다 ．
## <배구협회:ORG> <조용구:PER> 총무부장은 <19일:DAT> "회장추대위원회가 오늘 오전 국회를 방문해 <임:PER> 의장에게 회장직을 제안했고, <임:PER> 의장이 수락 의사를 밝혔다"고 전했다 ．
배구	배구	NNG	B-ORG
협회	협회	NNG	I-ORG
_	_	_	O
조용구	조용구	NNP	B-PER
_	_	_	O
총무부	총무부	NNG	O
장	장	XSN	O
은	은	JX	O
_	_	_	O
19	19	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
"	"	SS	O
회장	회장	NNG	O
추대	추대	NNG	O
위원회	위원회	NNG	O
가	가	JKS	O
_	_	_	O
오늘	오늘	NNG	O
_	_	_	O
오전	오전	NNG	O
_	_	_	O
국회	국회	NNG	O
를	를	JKO	O
_	_	_	O
방문해	방문하+여	VV+EC	O
_	_	_	O
임	임	NNP	B-PER
_	_	_	O
의장	의장	NNG	O
에게	에게	JKB	O
_	_	_	O
회장	회장	NNG	O
직	직	NNG	O
을	을	JKO	O
_	_	_	O
제안	제안하	VV	O
했	였	EP	O
고	고	EC	O
,	,	SP	O
_	_	_	O
임	임	NNP	B-PER
_	_	_	O
의장	의장	NNG	O
이	이	JKS	O
_	_	_	O
수락	수락	NNG	O
_	_	_	O
의사	의사	NNG	O
를	를	JKO	O
_	_	_	O
밝	밝히	VV	O
혔	었	EP	O
다	다	EF	O
"	"	SS	O
고	고	JKQ	O
_	_	_	O
전	전하	VV	O
했	였	EP	O
다	다	EC	O
_	_	_	O
．	．	SF	O

## 104
## '박철우-문성민, 40점 합작' 한국, 아시안컵서 이란 제압
## '<박철우:PER>-<문성민:PER>, <40점:NOH> 합작' <한국:ORG>, 아시안컵서 <이란:ORG> 제압
'	'	SS	O
박철우	박철우	NNP	B-PER
-	-	SO	O
문성민	문성민	NNP	B-PER
,	,	SP	O
_	_	_	O
40	40	SN	B-NOH
점	점	NNB	I-NOH
_	_	_	O
합작	합작	NNG	O
'	'	SS	O
_	_	_	O
한국	한국	NNP	B-ORG
,	,	SP	O
_	_	_	O
아시안	아시안	NNG	O
컵	컵	NNG	O
서	서	JKB	O
_	_	_	O
이	이	VCP	B-ORG
란	란	ETM	I-ORG
_	_	_	O
제압	제압	NNG	O

## 105
## [이날 24득점으로 맹활약한 박철우 .
## [이날 <24득점:NOH>으로 맹활약한 <박철우:PER> .
[	[	SS	O
이날	이날	NNG	O
_	_	_	O
24	24	SN	B-NOH
득점	득점	NNG	I-NOH
으로	으로	JKB	O
_	_	_	O
맹활약한	맹활약하+ㄴ	VV+ETM	O
_	_	_	O
박철우	박철우	NNP	B-PER
_	_	_	O
.	.	SF	O

## 106
## 한국은 4세트 21-23으로 뒤진 상황에서 극적으로 경기를 뒤집었다 .
## <한국:ORG>은 <4세트:NOH> <21-23:NOH>으로 뒤진 상황에서 극적으로 경기를 뒤집었다 .
한국	한국	NNP	B-ORG
은	은	JX	O
_	_	_	O
4	4	SN	B-NOH
세트	세트	NNG	I-NOH
_	_	_	O
21	21	SN	B-NOH
-	-	SO	I-NOH
23	23	SN	I-NOH
으로	으로	JKB	O
_	_	_	O
뒤진	뒤지+ㄴ	VV+ETM	O
_	_	_	O
상황	상황	NNG	O
에서	에서	JKB	O
_	_	_	O
극적	극적	NNG	O
으로	으로	JKB	O
_	_	_	O
경기	경기	NNG	O
를	를	JKO	O
_	_	_	O
뒤집	뒤집	VV	O
었	었	EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 107
## 특히 주포 문성민이 서브 범실을 6개나 저질렀고, 210㎝ 장신 빈홍민(중국)의 가로막기에 번번이 걸리면서 활로를 열지 못했다 .
## 특히 주포 <문성민:PER>이 서브 범실을 <6개:NOH>나 저질렀고, <210㎝:NOH> 장신 <빈홍민:PER>(<중국:ORG>)의 가로막기에 번번이 걸리면서 활로를 열지 못했다 .
특히	특히	MAG	O
_	_	_	O
주포	주포	NNG	O
_	_	_	O
문성민	문성민	NNP	B-PER
이	이	JKS	O
_	_	_	O
서브	서브	NNG	O
_	_	_	O
범실	범실	NNG	O
을	을	JKO	O
_	_	_	O
6	6	SN	B-NOH
개	개	NNB	I-NOH
나	나	JX	O
_	_	_	O
저질	저지르	VV	O
렀	었	EP	O
고	고	EC	O
,	,	SP	O
_	_	_	O
210	210	SN	B-NOH
㎝	㎝	SW	I-NOH
_	_	_	O
장신	장신	NNG	O
_	_	_	O
빈홍민	빈홍민	NNP	B-PER
(	(	SS	O
중국	중국	NNP	B-ORG
)	)	SS	O
의	의	JKG	O
_	_	_	O
가로막	가로막	VV	O
기	기	ETN	O
에	에	JKB	O
_	_	_	O
번번이	번번이	MAG	O
_	_	_	O
걸리	걸리	VV	O
면서	면서	EC	O
_	_	_	O
활로	활로	NNG	O
를	를	JKO	O
_	_	_	O
열	열	VV	O
지	지	EC	O
_	_	_	O
못	못하	VX	O
했	였	EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 108
## 올림픽과 청소년대표팀에서 뽑아 차세대 멤버로 구성한 중국은 조직력은 떨어지나 공격력은 만만치 않았다 .
## 올림픽과 청소년대표팀에서 뽑아 차세대 멤버로 구성한 <중국:ORG>은 조직력은 떨어지나 공격력은 만만치 않았다 .
올림픽	올림픽	NNG	O
과	과	JC	O
_	_	_	O
청소년	청소년	NNG	O
대표	대표	NNG	O
팀	팀	NNG	O
에서	에서	JKB	O
_	_	_	O
뽑	뽑	VV	O
아	아	EC	O
_	_	_	O
차세대	차세대	NNG	O
_	_	_	O
멤버	멤버	NNG	O
로	로	JKB	O
_	_	_	O
구성한	구성하+ㄴ	VV+ETM	O
_	_	_	O
중국	중국	NNP	B-ORG
은	은	JX	O
_	_	_	O
조직력	조직력	NNG	O
은	은	JX	O
_	_	_	O
떨어지	떨어지	VV	O
나	나	EC	O
_	_	_	O
공격력	공격력	NNG	O
은	은	JX	O
_	_	_	O
만만	만만하	VA	O
치	지	EC	O
_	_	_	O
않	않	VX	O
았	았	EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 109
## 한국은 22일 태국과 예선 마지막 경기를 치른다 .
## <한국:ORG>은 <22일:DAT> <태국:ORG>과 예선 마지막 경기를 치른다 .
한국	한국	NNP	B-ORG
은	은	JX	O
_	_	_	O
22	22	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
태국	태국	NNP	B-ORG
과	과	JC	O
_	_	_	O
예선	예선	NNG	O
_	_	_	O
마지막	마지막	NNG	O
_	_	_	O
경기	경기	NNG	O
를	를	JKO	O
_	_	_	O
치른다	치르+ㄴ다	VV+EC	O
_	_	_	O
.	.	SF	O

## 110
## 수원은 연고지를 의미한다 .
## <수원:LOC>은 연고지를 의미한다 .
수원	수원	NNP	B-LOC
은	은	JX	O
_	_	_	O
연고지	연고지	NNG	O
를	를	JKO	O
_	_	_	O
의미한다	의미하+ㄴ다	VV+EC	O
_	_	_	O
.	.	SF	O

## 111
## 구단명은 '한국전력'이라는 이름에 익숙한 배구팬들을 위해 '수원 한전 45(포티파이브)'도 혼용하기로 했다 ．
## 구단명은 '<한국전력:ORG>'이라는 이름에 익숙한 배구팬들을 위해 '<수원 한전 45(포티파이브):ORG>'도 혼용하기로 했다 ．
구단	구단	NNG	O
명	명	NNG	O
은	은	JX	O
_	_	_	O
'	'	SS	O
한국전력	한국전력	NNP	B-ORG
'	'	SS	O
이	이	VCP	O
라는	라는	ETM	O
_	_	_	O
이름	이름	NNG	O
에	에	JKB	O
_	_	_	O
익숙한	익숙하+ㄴ	VA+ETM	O
_	_	_	O
배구	배구	NNG	O
팬	팬	NNG	O
들	들	XSN	O
을	을	JKO	O
_	_	_	O
위해	위하+여	VV+EC	O
_	_	_	O
'	'	SS	O
수원	수원	NNP	B-ORG
_	_	_	I-ORG
한전	한전	NNP	I-ORG
_	_	_	I-ORG
45	45	SN	I-ORG
(	(	SS	I-ORG
포티파이브	포티파이브	NNG	I-ORG
)	)	SS	I-ORG
'	'	SS	O
도	도	JX	O
_	_	_	O
혼용하	혼용하	VV	O
기	기	ETN	O
로	로	JKB	O
_	_	_	O
했	+였	+EP	O
다	다	EC	O
_	_	_	O
．	．	SF	O

## 112
## 3연승으로 조 1위를 확정 지은 한국대표팀의 신치용 감독은 경기 후 "목표는 우승"이라며 굳은 의지를 다졌다 .
## <3연승:NOH>으로 조 <1위:NOH>를 확정 지은 한국대표팀의 <신치용:PER> 감독은 경기 후 "목표는 우승"이라며 굳은 의지를 다졌다 .
3	3	SN	B-NOH
연승	연승	NNG	I-NOH
으로	으로	JKB	O
_	_	_	O
조	조	NNG	O
_	_	_	O
1	1	SN	B-NOH
위	위	NNB	I-NOH
를	를	JKO	O
_	_	_	O
확정	확정	NNG	O
_	_	_	O
지	짓	VV	O
은	은	ETM	O
_	_	_	O
한국	한국	NNP	O
대표	대표	NNG	O
팀	팀	NNG	O
의	의	JKG	O
_	_	_	O
신치용	신치용	NNP	B-PER
_	_	_	O
감독	감독	NNG	O
은	은	JX	O
_	_	_	O
경기	경기	NNG	O
_	_	_	O
후	후	NNG	O
_	_	_	O
"	"	SS	O
목표	목표	NNG	O
는	는	JX	O
_	_	_	O
우승	우승	NNG	O
"	"	SS	O
이	이	VCP	O
라며	라며	EC	O
_	_	_	O
굳	굳	VA	O
은	은	ETM	O
_	_	_	O
의지	의지	NNG	O
를	를	JKO	O
_	_	_	O
다	다지	VV	O
졌	었	EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 113
## 초반 성과는 한국과 일본의 한판승 .
## 초반 성과는 <한국:ORG>과 <일본:ORG>의 한판승 .
초반	초반	NNG	O
_	_	_	O
성과	성과	NNG	O
는	는	JX	O
_	_	_	O
한국	한국	NNP	B-ORG
과	과	JC	O
_	_	_	O
일본	일본	NNP	B-ORG
의	의	JKG	O
_	_	_	O
한판승	한판승	NNG	O
_	_	_	O
.	.	SF	O

## 114
## 중국과 일본도 지난 올림픽대표팀보다 차세대 유망주들로 새 판을 짰다 .
## <중국:ORG>과 <일본:ORG>도 지난 올림픽대표팀보다 차세대 유망주들로 새 판을 짰다 .
중국	중국	NNP	B-ORG
과	과	JC	O
_	_	_	O
일본	일본	NNP	B-ORG
도	도	JX	O
_	_	_	O
지난	지나+ㄴ	VV+ETM	O
_	_	_	O
올림픽	올림픽	NNG	O
대표	대표	NNG	O
팀	팀	NNG	O
보다	보다	JKB	O
_	_	_	O
차세대	차세대	NNG	O
_	_	_	O
유망주	유망주	NNG	O
들	들	XSN	O
로	로	JKB	O
_	_	_	O
새	새	MM	O
_	_	_	O
판	판	NNG	O
을	을	JKO	O
_	_	_	O
짰	짜+았	VV+EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 115
## 2번 시드 피어, 한솔오픈테니스 8강 선착
## <2번:NOH> 시드 <피어:PER>, <한솔오픈테니스:POH> <8강:NOH> 선착
2	2	SN	B-NOH
번	번	NNB	I-NOH
_	_	_	O
시드	시드	NNP	O
_	_	_	O
피	피	VV	B-PER
어	어	EC	I-PER
,	,	SP	O
_	_	_	O
한솔	한솔	NNP	B-POH
오픈	오픈	NNG	I-POH
테니스	테니스	NNG	I-POH
_	_	_	O
8	8	SN	B-NOH
강	강	NNG	I-NOH
_	_	_	O
선착	선착	NNG	O

## 116
## 태권도 임수정, 경희대에 발전기금 전달 2008 베이징올림픽 태권도 여자 57㎏급에서 금메달을 딴 임수정(경희대)이 소속 대학에 발전기금을 기탁했다 .
## 태권도 <임수정:PER>, <경희대:ORG>에 발전기금 전달 <2008:DAT> <베이징올림픽:POH> 태권도 여자 <57㎏급:NOH>에서 금메달을 딴 <임수정:PER>(<경희대:ORG>)이 소속 대학에 발전기금을 기탁했다 .
태권도	태권도	NNG	O
_	_	_	O
임수정	임수정	NNP	B-PER
,	,	SP	O
_	_	_	O
경희대	경희대	NNP	B-ORG
에	에	JKB	O
_	_	_	O
발전	발전	NNG	O
기금	기금	NNG	O
_	_	_	O
전달	전달	NNG	O
_	_	_	O
2008	2008	SN	B-DAT
_	_	_	O
베이징	베이징	NNP	B-POH
올림픽	올림픽	NNG	I-POH
_	_	_	O
태권도	태권도	NNG	O
_	_	_	O
여자	여자	NNG	O
_	_	_	O
57	57	SN	B-NOH
㎏	㎏	SW	I-NOH
급	급	NNG	I-NOH
에서	에서	JKB	O
_	_	_	O
금메달	금메달	NNG	O
을	을	JKO	O
_	_	_	O
딴	따+ㄴ	VV+ETM	O
_	_	_	O
임수정	임수정	NNP	B-PER
(	(	SS	O
경희대	경희대	NNP	B-ORG
)	)	SS	O
이	이	JKS	O
_	_	_	O
소속	소속	NNG	O
_	_	_	O
대학	대학	NNG	O
에	에	JKB	O
_	_	_	O
발전	발전	NNG	O
기금	기금	NNG	O
을	을	JKO	O
_	_	_	O
기탁	기탁하	VV	O
했	였	EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 117
## 4강에 진출한 한국은 25일에 중국과 대결한다 .
## <4강:NOH>에 진출한 <한국:ORG>은 <25일:DAT>에 <중국:ORG>과 대결한다 .
4	4	SN	B-NOH
강	강	NNG	I-NOH
에	에	JKB	O
_	_	_	O
진출한	진출하+ㄴ	VV+ETM	O
_	_	_	O
한국	한국	NNP	B-ORG
은	은	JX	O
_	_	_	O
25	25	SN	B-DAT
일	일	NNB	I-DAT
에	에	JKB	O
_	_	_	O
중국	중국	NNP	B-ORG
과	과	JKB	O
_	_	_	O
대결한다	대결하+ㄴ다	VV+EC	O
_	_	_	O
.	.	SF	O

## 118
## 김요한 훈련중 발목 부상 제1회 아시아연맹(AVC)컵남자배구대회(태국)에 출전하고 있는 김요한(LIG손해보험)이 훈련 중 오른쪽 발목을 접질렸다 .
## <김요한:PER> 훈련중 발목 부상 <제1회:NOH> <아시아연맹(AVC)컵남자배구대회:POH>(<태국:LOC>)에 출전하고 있는 <김요한:PER>(<LIG손해보험:ORG>)이 훈련 중 오른쪽 발목을 접질렸다 .
김요한	김요한	NNP	B-PER
_	_	_	O
훈련	훈련	NNG	O
중	중	NNB	O
_	_	_	O
발목	발목	NNG	O
_	_	_	O
부상	부상	NNG	O
_	_	_	O
제	제	XPN	B-NOH
1	1	SN	I-NOH
회	회	NNB	I-NOH
_	_	_	O
아시아	아시아	NNP	B-POH
연맹	연맹	NNG	I-POH
(	(	SS	I-POH
AVC	AVC	SL	I-POH
)	)	SS	I-POH
컵	컵	NNG	I-POH
남자	남자	NNG	I-POH
배구	배구	NNG	I-POH
대회	대회	NNG	I-POH
(	(	SS	O
태국	태국	NNP	B-LOC
)	)	SS	O
에	에	JKB	O
_	_	_	O
출전하	출전하	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
는	는	ETM	O
_	_	_	O
김요한	김요한	NNP	B-PER
(	(	SS	O
LIG	LIG	SL	B-ORG
손해보험	손해보험	NNG	I-ORG
)	)	SS	O
이	이	JKS	O
_	_	_	O
훈련	훈련	NNG	O
_	_	_	O
중	중	NNB	O
_	_	_	O
오른쪽	오른쪽	NNG	O
_	_	_	O
발목	발목	NNG	O
을	을	JKO	O
_	_	_	O
접질	접질리	VV	O
렸	었	EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 119
## 공진석, 삼호국제볼링 전체 3위로 36강행 한국 프로볼러 공진석(27 · 진승무역)이 지난 24일 안양호계체육관 볼링장에서 열린 제10회 삼호코리아컵오픈 국제볼링대회에서 예선 3라운드 합계 4187점(평균 233점)으로 3위를 기록하며 32강에 진출했다 ．
## <공진석:PER>, <삼호국제볼링:POH> 전체 <3위:NOH>로 <36강:NOH>행 <한국:ORG> 프로볼러 <공진석:PER>(<27:NOH> · <진승무역:ORG>)이 지난 <24일:DAT> <안양호계체육관:LOC> 볼링장에서 열린 <제10회:NOH> <삼호코리아컵오픈 국제볼링대회:POH>에서 예선 <3라운드:NOH> 합계 <4187점:NOH>(평균 <233점:NOH>)으로 <3위:NOH>를 기록하며 <32강:NOH>에 진출했다 ．
공진석	공진석	NNP	B-PER
,	,	SP	O
_	_	_	O
삼호	삼호	NNP	B-POH
국제	국제	NNG	I-POH
볼링	볼링	NNG	I-POH
_	_	_	O
전체	전체	NNG	O
_	_	_	O
3	3	SN	B-NOH
위	위	NNB	I-NOH
로	로	JKB	O
_	_	_	O
36	36	SN	B-NOH
강	강	NNG	I-NOH
행	행	XSN	O
_	_	_	O
한국	한국	NNP	B-ORG
_	_	_	O
프로	프로	NNG	O
볼러	볼러	NNG	O
_	_	_	O
공진석	공진석	NNP	B-PER
(	(	SS	O
27	27	SN	B-NOH
_	_	_	O
·	·	SP	O
_	_	_	O
진승	진승	NNP	B-ORG
무역	무역	NNG	I-ORG
)	)	SS	O
이	이	JKS	O
_	_	_	O
지난	지나+ㄴ	VV+ETM	O
_	_	_	O
24	24	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
안양	안양	NNP	B-LOC
호계	호계	NNP	I-LOC
체육관	체육관	NNG	I-LOC
_	_	_	O
볼링장	볼링장	NNG	O
에서	에서	JKB	O
_	_	_	O
열린	열리+ㄴ	VV+ETM	O
_	_	_	O
제	제	XPN	B-NOH
10	10	SN	I-NOH
회	회	NNB	I-NOH
_	_	_	O
삼호	삼호	NNP	B-POH
코리아컵	코리아컵	NNG	I-POH
오픈	오픈	NNG	I-POH
_	_	_	I-POH
국제	국제	NNG	I-POH
볼링	볼링	NNG	I-POH
대회	대회	NNG	I-POH
에서	에서	JKB	O
_	_	_	O
예선	예선	NNG	O
_	_	_	O
3	3	SN	B-NOH
라운드	라운드	NNG	I-NOH
_	_	_	O
합계	합계	NNG	O
_	_	_	O
4187	4187	SN	B-NOH
점	점	NNB	I-NOH
(	(	SS	O
평균	평균	NNG	O
_	_	_	O
233	233	SN	B-NOH
점	점	NNB	I-NOH
)	)	SS	O
으로	으로	JKB	O
_	_	_	O
3	3	SN	B-NOH
위	위	NNB	I-NOH
를	를	JKO	O
_	_	_	O
기록하	기록하	VV	O
며	며	EC	O
_	_	_	O
32	32	SN	B-NOH
강	강	NNG	I-NOH
에	에	JKB	O
_	_	_	O
진출	진출하	VV	O
했	였	EP	O
다	다	EC	O
_	_	_	O
．	．	SF	O

## 120
## 한국배구연맹(KOVO)은 25일 우리캐피탈이 프로배구 회원 가입금 4억원을 냈다고 밝혔다 .
## <한국배구연맹:ORG>(<KOVO:ORG>)은 <25일:DAT> <우리캐피탈:ORG>이 프로배구 회원 가입금 <4억원:MNY>을 냈다고 밝혔다 .
한국배구연맹	한국배구연맹	NNP	B-ORG
(	(	SS	O
KOVO	KOVO	SL	B-ORG
)	)	SS	O
은	은	JX	O
_	_	_	O
25	25	SN	B-DAT
일	일	NNB	I-DAT
_	_	_	O
우리	우리	NP	B-ORG
캐피탈	캐피탈	NNG	I-ORG
이	이	JKS	O
_	_	_	O
프로	프로	NNG	O
배구	배구	NNG	O
_	_	_	O
회원	회원	NNG	O
_	_	_	O
가입금	가입금	NNG	O
_	_	_	O
4	4	SN	B-MNY
억	억	NR	I-MNY
원	원	NNB	I-MNY
을	을	JKO	O
_	_	_	O
냈	내+었	VV+EP	O
다고	다고	EC	O
_	_	_	O
밝	밝히	VV	O
혔	었	EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 121
## 우리캐피탈이 올해와 내년에 우수한 신인만 지명하려는 의도 아니냐 라고 반발하고 있다 .
## <우리캐피탈:ORG>이 올해와 내년에 우수한 신인만 지명하려는 의도 아니냐 라고 반발하고 있다 .
우리	우리	NP	B-ORG
캐피탈	캐피탈	NNG	I-ORG
이	이	JKS	O
_	_	_	O
올해	올해	NNG	O
와	와	JC	O
_	_	_	O
내년	내년	NNG	O
에	에	JKB	O
_	_	_	O
우수한	우수하+ㄴ	VA+ETM	O
_	_	_	O
신인만	신인만	NNP	O
_	_	_	O
지명하	지명하	VV	O
려는	려는	ETM	O
_	_	_	O
의도	의도	NNG	O
_	_	_	O
아니	아니	VCN	O
냐	냐	EC	O
_	_	_	O
라고	+라고	+EC	O
_	_	_	O
반발하	반발하	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 122
## 연맹은 이와 별개로 비 시즌중인 6월 중에 아시아국가 클럽팀이 참가하는 대회신설을 추진하고 있다 .
## 연맹은 이와 별개로 비 시즌중인 <6월:DAT> 중에 <아시아:LOC>국가 클럽팀이 참가하는 대회신설을 추진하고 있다 .
연맹	연맹	NNG	O
은	은	JX	O
_	_	_	O
이	이	NP	O
와	와	JC	O
_	_	_	O
별개	별개	NNG	O
로	로	JKB	O
_	_	_	O
비	비	NNG	O
_	_	_	O
시즌	시즌	NNG	O
중	중	NNB	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
6	6	SN	B-DAT
월	월	NNB	I-DAT
_	_	_	O
중	중	NNB	O
에	에	JKB	O
_	_	_	O
아시아	아시아	NNP	B-LOC
국가	국가	NNG	O
_	_	_	O
클럽	클럽	NNG	O
팀	팀	NNG	O
이	이	JKS	O
_	_	_	O
참가하	참가하	VV	O
는	는	ETM	O
_	_	_	O
대회	대회	NNG	O
신설	신설	NNG	O
을	을	JKO	O
_	_	_	O
추진하	추진하	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 123
## '2008 월드리그'에서 한국은 러시아 · 이탈리아 · 쿠바와 한 조에 속해 1승 11패의 부진을 기록했다 .
## '<2008:DAT> 월드리그'에서 <한국:ORG>은 <러시아:ORG> · <이탈리아:ORG> · <쿠바:ORG>와 한 조에 속해 <1승:NOH> <11패:NOH>의 부진을 기록했다 .
'	'	SS	O
2008	2008	SN	B-DAT
_	_	_	O
월드	월드	NNG	O
리그	리그	NNG	O
'	'	SS	O
에서	에서	JKB	O
_	_	_	O
한국	한국	NNP	B-ORG
은	은	JX	O
_	_	_	O
러시아	러시아	NNP	B-ORG
_	_	_	O
·	·	SP	O
_	_	_	O
이탈리아	이탈리아	NNP	B-ORG
_	_	_	O
·	·	SP	O
_	_	_	O
쿠바	쿠바	NNP	B-ORG
와	와	JC	O
_	_	_	O
한	한	MM	O
_	_	_	O
조	조	NNG	O
에	에	JKB	O
_	_	_	O
속해	속하+여	VV+EC	O
_	_	_	O
1	1	SN	B-NOH
승	승	NNB	I-NOH
_	_	_	O
11	11	SN	B-NOH
패	패	NNB	I-NOH
의	의	JKG	O
_	_	_	O
부진	부진	NNG	O
을	을	JKO	O
_	_	_	O
기록	기록하	VV	O
했	였	EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 124
## 한국이 이란에 패한 것은 2004년 아테네올림픽 예선전 이후 4년 만이다 ．
## <한국:ORG>이 <이란:ORG>에 패한 것은 <2004년:DAT> <아테네올림픽:POH> 예선전 이후 <4년:NOH> 만이다 ．
한국	한국	NNP	B-ORG
이	이	JKS	O
_	_	_	O
이란	이란	NNP	B-ORG
에	에	JKB	O
_	_	_	O
패한	패하+ㄴ	VV+ETM	O
_	_	_	O
것	것	NNB	O
은	은	JX	O
_	_	_	O
2004	2004	SN	B-DAT
년	년	NNB	I-DAT
_	_	_	O
아테네	아테네	NNP	B-POH
올림픽	올림픽	NNG	I-POH
_	_	_	O
예선전	예선전	NNG	O
_	_	_	O
이후	이후	NNG	O
_	_	_	O
4	4	SN	B-NOH
년	년	NNB	I-NOH
_	_	_	O
만	만	NNB	O
이	이	VCP	O
다	다	EC	O
_	_	_	O
．	．	SF	O

## 125
## 한국 남자배구가 중동의 강호 이란에게 패해 아시안컵에서 준우승에 그쳤다 .
## <한국:ORG> 남자배구가 <중동:LOC>의 강호 <이란:ORG>에게 패해 아시안컵에서 준우승에 그쳤다 .
한국	한국	NNP	B-ORG
_	_	_	O
남자	남자	NNG	O
배구	배구	NNG	O
가	가	JKS	O
_	_	_	O
중동	중동	NNP	B-LOC
의	의	JKG	O
_	_	_	O
강호	강호	NNG	O
_	_	_	O
이란	이란	NNP	B-ORG
